event_id,check_in_at,check_out_at,event_date,check_in_timestamp,check_out_timestamp,parking_lot_id,vehicle_type,direction_type,history_state,payment_type,lpn,lpn_cmp,service_id,service_name,service_category,owner_customer_id,card_number,use_voucher,wallet_balance_before,wallet_balance_after,total_topup,bank_transfer,parking_fee,lost_card_fee,promotion_amount,promotion_vinfast_amount,amount_due,used_change,park_duration_ms,org_unit_code,org_unit_name,checkin_customer_id,checkout_customer_id,entry_point_in_name,lane_in_name,entry_point_out_name,lane_out_name,open_mode_in,open_mode_out,check_in_date_key,check_in_time_key,check_out_date_key,check_out_time_key,created_at,last_modified_at,_dbt_loaded_at
3f94a8c4-326d-d0c8-86ad-4340a868f3ab,2026-07-02 20:07:00,2026-07-02 20:39:00,2026-07-02,1782997620000,1782999540000,LOT_034,eMotorbike,IN_OUT,COMPLETED,MONTHLY_PASS,61A-74969,MATCH,SVC_02,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD812352,False,381630,437618,0,0,20000,0,10000,0,20000,0,1920000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 3,Gate Out 3,Lane OUT 4,AUTO,MANUAL,20260702,2000,20260702,2030,2026-07-02 20:07:00,2026-07-02 20:39:00,2026-06-19 15:01:32
9f6d9d51-c328-8654-07dc-8c0a0b5f22e9,2026-07-02 08:32:00,2026-07-02 15:46:00,2026-07-02,1782955920000,1782981960000,LOT_016,eCar,IN_OUT,COMPLETED,E_WALLET,60A-17322,MATCH,SVC_02,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD988629,False,314380,183468,50000,0,30000,0,0,0,30000,0,26040000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 6,Gate Out 1,Lane OUT 2,MANUAL,MANUAL,20260702,0830,20260702,1545,2026-07-02 08:32:00,2026-07-02 15:46:00,2026-06-19 15:01:32
de94bddf-fa06-2251-7dce-ed18ca5c05a2,2026-07-02 19:28:00,2026-07-02 20:17:00,2026-07-02,1782995280000,1782998220000,LOT_033,truck,IN_OUT,COMPLETED,CASH,36A-40919,MATCH,SVC_02,Visitor Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD173728,True,317455,475195,50000,10000,10000,0,0,0,10000,0,2940000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 4,Gate Out 2,Lane OUT 6,MANUAL,AUTO,20260702,1915,20260702,2015,2026-07-02 19:28:00,2026-07-02 20:17:00,2026-06-19 15:01:32
3c4f3cf3-2efe-c801-d70b-818437a7a7e9,2026-07-02 18:20:00,2026-07-03 02:09:00,2026-07-02,1782991200000,1783019340000,LOT_017,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,73A-67880,MATCH,SVC_03,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD467776,False,104905,343706,0,0,30000,0,0,0,25000,0,28140000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 4,Gate Out 2,Lane OUT 6,AUTO,AUTO,20260702,1815,20260703,0200,2026-07-02 18:20:00,2026-07-03 02:09:00,2026-06-19 15:01:32
b5b22ed0-c91d-cb11-e0ad-71f3430873ae,2026-07-02 19:19:00,2026-07-03 01:56:00,2026-07-02,1782994740000,1783018560000,LOT_003,eBicycle,IN_OUT,COMPLETED,E_WALLET,50A-29389,MATCH,SVC_01,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD828161,False,493693,75954,0,50000,50000,0,10000,0,45000,0,23820000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 6,Gate Out 2,Lane OUT 2,AUTO,MANUAL,20260702,1915,20260703,0145,2026-07-02 19:19:00,2026-07-03 01:56:00,2026-06-19 15:01:32
6cf772a9-0c42-40a8-3760-64004b6fd186,2026-07-02 18:18:00,2026-07-02 23:04:00,2026-07-02,1782991080000,1783008240000,LOT_037,eCar,IN_OUT,COMPLETED,MONTHLY_PASS,11A-88126,MATCH,SVC_05,Monthly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD898213,False,378240,69879,0,15000,15000,0,5000,0,15000,0,17160000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 2,Gate Out 3,Lane OUT 4,MANUAL,AUTO,20260702,1815,20260702,2300,2026-07-02 18:18:00,2026-07-02 23:04:00,2026-06-19 15:01:32
7a211d14-f0c6-bae9-902d-efe3d33ff8f6,2026-07-02 10:50:00,2026-07-02 12:32:00,2026-07-02,1782964200000,1782970320000,LOT_012,eMotorbike,IN_OUT,COMPLETED,E_WALLET,13A-95990,MATCH,SVC_04,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD154428,True,59688,19821,100000,0,10000,0,10000,0,10000,0,6120000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 6,Gate Out 1,Lane OUT 5,AUTO,MANUAL,20260702,1045,20260702,1230,2026-07-02 10:50:00,2026-07-02 12:32:00,2026-06-19 15:01:32
4ff5b8bd-93e7-5d65-b2bf-03a3f7db489b,2026-07-02 19:07:00,2026-07-02 22:22:00,2026-07-02,1782994020000,1783005720000,LOT_015,truck,IN_OUT,COMPLETED,MONTHLY_PASS,97A-76567,MATCH,SVC_02,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD753190,False,270727,445720,0,0,0,0,0,0,0,0,11700000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 3,Gate Out 1,Lane OUT 2,AUTO,AUTO,20260702,1900,20260702,2215,2026-07-02 19:07:00,2026-07-02 22:22:00,2026-06-19 15:01:32
15de26bd-fd00-9716-0f71-e98de34f0c0e,2026-07-02 18:33:00,2026-07-03 01:02:00,2026-07-02,1782991980000,1783015320000,LOT_018,eBicycle,IN_OUT,COMPLETED,MONTHLY_PASS,96A-16016,MATCH,SVC_03,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD712804,False,351481,214668,50000,0,30000,0,5000,0,30000,0,23340000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 5,Gate Out 1,Lane OUT 4,MANUAL,MANUAL,20260702,1830,20260703,0100,2026-07-02 18:33:00,2026-07-03 01:02:00,2026-06-19 15:01:32
a193df18-0b88-a899-0b9a-293f6e8654db,2026-07-02 06:41:00,2026-07-02 10:26:00,2026-07-02,1782949260000,1782962760000,LOT_018,car,IN_OUT,COMPLETED,E_WALLET,35A-37537,MATCH,SVC_01,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD443886,False,302880,77350,100000,0,5000,0,10000,0,0,0,13500000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 6,Gate Out 3,Lane OUT 3,MANUAL,AUTO,20260702,0630,20260702,1015,2026-07-02 06:41:00,2026-07-02 10:26:00,2026-06-19 15:01:32
cdd87703-31bf-d701-f91c-4fd545b4892d,2026-07-02 19:41:00,2026-07-02 20:55:00,2026-07-02,1782996060000,1783000500000,LOT_034,truck,IN_OUT,COMPLETED,CARD,22A-32324,MATCH,SVC_04,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD716694,False,119196,3259,0,0,50000,0,5000,0,45000,0,4440000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 1,Gate Out 1,Lane OUT 3,MANUAL,MANUAL,20260702,1930,20260702,2045,2026-07-02 19:41:00,2026-07-02 20:55:00,2026-06-19 15:01:32
bcd261d5-55c4-b48d-f122-4c0674b22f86,2026-07-02 21:45:00,2026-07-03 00:53:00,2026-07-02,1783003500000,1783014780000,LOT_002,eCar,IN_OUT,COMPLETED,E_WALLET,97A-41207,MATCH,SVC_01,Hourly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD197960,False,476379,40140,50000,0,0,0,5000,0,0,0,11280000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 3,Gate Out 1,Lane OUT 5,MANUAL,MANUAL,20260702,2145,20260703,0045,2026-07-02 21:45:00,2026-07-03 00:53:00,2026-06-19 15:01:32
ec6c0397-5fa9-cd68-6bdd-cec7027eb91b,2026-07-02 08:55:00,2026-07-02 11:43:00,2026-07-02,1782957300000,1782967380000,LOT_034,eMotorbike,IN_OUT,COMPLETED,MONTHLY_PASS,38A-31130,MATCH,SVC_04,Hourly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD691018,False,398585,187147,0,50000,50000,0,0,0,45000,0,10080000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 2,Gate Out 1,Lane OUT 4,MANUAL,MANUAL,20260702,0845,20260702,1130,2026-07-02 08:55:00,2026-07-02 11:43:00,2026-06-19 15:01:32
2c219164-c394-ce43-206d-80804d22867d,2026-07-02 09:41:00,2026-07-02 10:03:00,2026-07-02,1782960060000,1782961380000,LOT_002,motorbike,IN_OUT,COMPLETED,CASH,84A-87053,MATCH,SVC_04,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD865945,False,107851,366091,0,0,5000,0,5000,0,5000,0,1320000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 1,Gate Out 3,Lane OUT 6,AUTO,MANUAL,20260702,0930,20260702,1000,2026-07-02 09:41:00,2026-07-02 10:03:00,2026-06-19 15:01:32
79f2ce8b-b209-2c00-ed3c-9bdcc8ecbefc,2026-07-02 08:34:00,2026-07-02 10:06:00,2026-07-02,1782956040000,1782961560000,LOT_026,eBicycle,IN_OUT,COMPLETED,MONTHLY_PASS,34A-44624,MATCH,SVC_02,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD260228,False,59039,261955,50000,0,30000,0,10000,0,30000,0,5520000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 3,Gate Out 1,Lane OUT 3,MANUAL,AUTO,20260702,0830,20260702,1000,2026-07-02 08:34:00,2026-07-02 10:06:00,2026-06-19 15:01:32
88efd594-eb4b-95cc-73dd-c29f9e21d0cc,2026-07-02 16:17:00,2026-07-02 20:32:00,2026-07-02,1782983820000,1782999120000,LOT_035,motorbike,IN_OUT,COMPLETED,E_WALLET,68A-61280,MATCH,SVC_05,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD471958,False,31855,442605,0,0,50000,0,5000,0,50000,0,15300000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 6,Gate Out 1,Lane OUT 2,AUTO,MANUAL,20260702,1615,20260702,2030,2026-07-02 16:17:00,2026-07-02 20:32:00,2026-06-19 15:01:32
89e66b11-9655-dc8c-59db-e05329adb87f,2026-07-02 19:10:00,2026-07-02 23:46:00,2026-07-02,1782994200000,1783010760000,LOT_004,eMotorbike,IN_OUT,COMPLETED,E_WALLET,62A-56088,MATCH,SVC_05,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD513032,True,455461,145243,0,0,50000,0,5000,0,50000,0,16560000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 3,Gate Out 1,Lane OUT 4,AUTO,MANUAL,20260702,1900,20260702,2345,2026-07-02 19:10:00,2026-07-02 23:46:00,2026-06-19 15:01:32
fe7f9d77-7de4-45b0-5db9-1ca3715469c0,2026-07-02 08:19:00,2026-07-02 10:52:00,2026-07-02,1782955140000,1782964320000,LOT_007,motorbike,IN_OUT,COMPLETED,E_WALLET,19A-79968,MATCH,SVC_04,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD657163,False,193054,3648,100000,5000,5000,0,0,0,0,0,9180000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 1,Gate Out 3,Lane OUT 2,AUTO,AUTO,20260702,0815,20260702,1045,2026-07-02 08:19:00,2026-07-02 10:52:00,2026-06-19 15:01:32
a6dadbfc-4ac3-f8cc-b906-24aa334afeb4,2026-07-02 06:12:00,2026-07-02 12:35:00,2026-07-02,1782947520000,1782970500000,LOT_039,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,88A-97303,MATCH,SVC_04,Visitor Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD439317,False,205472,454761,100000,0,5000,0,5000,0,0,0,22980000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 3,Gate Out 3,Lane OUT 5,AUTO,AUTO,20260702,0600,20260702,1230,2026-07-02 06:12:00,2026-07-02 12:35:00,2026-06-19 15:01:32
21cb8f64-b7bb-b6b1-a3cb-a55b9d422625,2026-07-02 07:46:00,2026-07-02 12:25:00,2026-07-02,1782953160000,1782969900000,LOT_005,car,IN_OUT,COMPLETED,MONTHLY_PASS,66A-36085,MATCH,SVC_05,Hourly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD178136,True,182131,127874,0,0,5000,0,5000,0,5000,0,16740000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 6,Gate Out 1,Lane OUT 3,MANUAL,MANUAL,20260702,0745,20260702,1215,2026-07-02 07:46:00,2026-07-02 12:25:00,2026-06-19 15:01:32
b87219c0-ade3-9fb7-1836-f1fc39cccee7,2026-07-02 10:44:00,2026-07-02 14:24:00,2026-07-02,1782963840000,1782977040000,LOT_007,eMotorbike,IN_OUT,COMPLETED,MONTHLY_PASS,77A-61991,MATCH,SVC_02,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD988369,False,306887,181268,50000,0,5000,0,0,0,5000,0,13200000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 4,Gate Out 3,Lane OUT 3,AUTO,MANUAL,20260702,1030,20260702,1415,2026-07-02 10:44:00,2026-07-02 14:24:00,2026-06-19 15:01:32
b74d0b92-186e-e01a-5603-458b8afe5012,2026-07-02 15:18:00,2026-07-02 20:30:00,2026-07-02,1782980280000,1782999000000,LOT_012,motorbike,IN_OUT,COMPLETED,CASH,82A-61140,MATCH,SVC_02,Visitor Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD886412,False,92315,239108,50000,10000,10000,0,0,0,5000,0,18720000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 1,Gate Out 2,Lane OUT 1,AUTO,MANUAL,20260702,1515,20260702,2030,2026-07-02 15:18:00,2026-07-02 20:30:00,2026-06-19 15:01:32
b56b49ca-9605-07d6-6f7e-d536a0824c93,2026-07-02 07:02:00,2026-07-02 13:06:00,2026-07-02,1782950520000,1782972360000,LOT_012,truck,IN_OUT,COMPLETED,E_WALLET,33A-44800,MATCH,SVC_04,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD388373,False,34463,315220,50000,0,5000,0,0,0,5000,0,21840000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 3,Gate Out 3,Lane OUT 3,AUTO,AUTO,20260702,0700,20260702,1300,2026-07-02 07:02:00,2026-07-02 13:06:00,2026-06-19 15:01:32
29e31c8b-99e7-9fed-2ff7-7d7421be410f,2026-07-02 19:05:00,2026-07-03 02:44:00,2026-07-02,1782993900000,1783021440000,LOT_011,car,IN_OUT,COMPLETED,CARD,70A-98997,MATCH,SVC_04,Visitor Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD435474,False,142193,307447,100000,0,0,0,0,0,0,0,27540000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 1,Gate Out 2,Lane OUT 6,AUTO,MANUAL,20260702,1900,20260703,0230,2026-07-02 19:05:00,2026-07-03 02:44:00,2026-06-19 15:01:32
58b6062e-5d63-5a11-1125-dd2d5f5c2bc4,2026-07-02 06:38:00,2026-07-02 13:28:00,2026-07-02,1782949080000,1782973680000,LOT_036,eBicycle,IN_OUT,COMPLETED,MONTHLY_PASS,21A-31795,MATCH,SVC_04,Visitor Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD599226,False,36569,302716,0,0,5000,0,10000,0,0,0,24600000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 1,Gate Out 3,Lane OUT 4,AUTO,MANUAL,20260702,0630,20260702,1315,2026-07-02 06:38:00,2026-07-02 13:28:00,2026-06-19 15:01:32
1fa9f6e0-4ccc-2559-e73e-04f174652a69,2026-07-02 07:02:00,2026-07-02 08:46:00,2026-07-02,1782950520000,1782956760000,LOT_008,car,IN_OUT,COMPLETED,E_WALLET,94A-67028,MATCH,SVC_01,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD923748,False,420930,84857,0,0,10000,0,10000,0,5000,0,6240000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 2,Gate Out 3,Lane OUT 1,MANUAL,AUTO,20260702,0700,20260702,0845,2026-07-02 07:02:00,2026-07-02 08:46:00,2026-06-19 15:01:32
b317ebb7-f0da-1a82-9a01-4201e405f021,2026-07-02 15:09:00,2026-07-02 20:24:00,2026-07-02,1782979740000,1782998640000,LOT_028,eMotorbike,IN_OUT,COMPLETED,MONTHLY_PASS,57A-25018,MATCH,SVC_03,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD864975,True,204740,284249,0,0,20000,0,0,0,15000,0,18900000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 1,Gate Out 3,Lane OUT 1,AUTO,AUTO,20260702,1500,20260702,2015,2026-07-02 15:09:00,2026-07-02 20:24:00,2026-06-19 15:01:32
08451acb-0bed-4fde-2312-202648d03dc4,2026-07-02 10:26:00,2026-07-02 14:58:00,2026-07-02,1782962760000,1782979080000,LOT_027,bicycle,IN_OUT,COMPLETED,CASH,39A-55346,MATCH,SVC_03,Monthly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD894885,True,45809,449754,0,15000,15000,0,5000,0,15000,0,16320000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 5,Gate Out 3,Lane OUT 5,MANUAL,MANUAL,20260702,1015,20260702,1445,2026-07-02 10:26:00,2026-07-02 14:58:00,2026-06-19 15:01:32
68fdab1b-5e2a-d967-6872-79503df6d4cd,2026-07-02 21:43:00,2026-07-03 00:56:00,2026-07-02,1783003380000,1783014960000,LOT_008,motorbike,IN_OUT,COMPLETED,CASH,23A-60944,MATCH,SVC_03,Visitor Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD739447,False,82906,303262,100000,0,10000,0,0,0,5000,0,11580000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 5,Gate Out 2,Lane OUT 6,AUTO,MANUAL,20260702,2130,20260703,0045,2026-07-02 21:43:00,2026-07-03 00:56:00,2026-06-19 15:01:32
7922f70a-61cc-08bb-290a-4b9285ae63ce,2026-07-02 17:26:00,2026-07-02 23:22:00,2026-07-02,1782987960000,1783009320000,LOT_016,eMotorbike,IN_OUT,COMPLETED,E_WALLET,44A-61469,MATCH,SVC_05,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD467261,False,253029,129690,0,10000,10000,0,10000,0,5000,0,21360000,OU_04,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 3,Gate Out 1,Lane OUT 4,MANUAL,MANUAL,20260702,1715,20260702,2315,2026-07-02 17:26:00,2026-07-02 23:22:00,2026-06-19 15:01:32
532a5965-8ab4-f128-62c6-b391ffd2f8f0,2026-07-02 15:34:00,2026-07-02 18:02:00,2026-07-02,1782981240000,1782990120000,LOT_025,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,49A-31000,MATCH,SVC_05,Hourly Parking,STANDARD,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD335580,True,317858,350702,100000,0,5000,0,10000,0,0,0,8880000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 1,Gate Out 2,Lane OUT 2,MANUAL,MANUAL,20260702,1530,20260702,1800,2026-07-02 15:34:00,2026-07-02 18:02:00,2026-06-19 15:01:32
44d8a709-4d1a-cf1e-6156-9b348288ede6,2026-07-02 16:52:00,2026-07-02 22:08:00,2026-07-02,1782985920000,1783004880000,LOT_014,truck,IN_OUT,COMPLETED,MONTHLY_PASS,78A-98799,MATCH,SVC_01,Hourly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD731381,False,448650,5610,0,30000,30000,0,10000,0,25000,0,18960000,OU_03,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 3,Gate Out 1,Lane OUT 1,AUTO,MANUAL,20260702,1645,20260702,2200,2026-07-02 16:52:00,2026-07-02 22:08:00,2026-06-19 15:01:32
6acaaafc-ebce-f891-ef5b-d1632670948d,2026-07-02 16:08:00,2026-07-02 17:49:00,2026-07-02,1782983280000,1782989340000,LOT_009,motorbike,IN_OUT,COMPLETED,MONTHLY_PASS,92A-10628,MATCH,SVC_03,Monthly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD911475,False,407735,386982,0,10000,10000,0,5000,0,5000,0,6060000,OU_02,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 3,Lane IN 6,Gate Out 2,Lane OUT 1,AUTO,MANUAL,20260702,1600,20260702,1745,2026-07-02 16:08:00,2026-07-02 17:49:00,2026-06-19 15:01:32
e7e09bb1-7ce8-f562-79dd-885d861a3bef,2026-07-02 16:14:00,2026-07-02 20:42:00,2026-07-02,1782983640000,1782999720000,LOT_004,truck,IN_OUT,COMPLETED,E_WALLET,90A-93691,MATCH,SVC_02,Monthly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD906260,False,486672,468353,0,0,50000,0,0,0,50000,0,16080000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 3,Gate Out 3,Lane OUT 6,AUTO,AUTO,20260702,1600,20260702,2030,2026-07-02 16:14:00,2026-07-02 20:42:00,2026-06-19 15:01:32
6fd553c9-964a-c9d6-d541-9f7e6a3d16fd,2026-07-02 16:53:00,2026-07-02 18:18:00,2026-07-02,1782985980000,1782991080000,LOT_035,eCar,IN_OUT,COMPLETED,MONTHLY_PASS,77A-34599,MATCH,SVC_05,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD535239,False,169690,440352,100000,0,5000,0,10000,0,5000,0,5100000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 1,Gate Out 3,Lane OUT 1,MANUAL,MANUAL,20260702,1645,20260702,1815,2026-07-02 16:53:00,2026-07-02 18:18:00,2026-06-19 15:01:32
71b847a6-3cac-990c-e076-bde39db42e05,2026-07-02 07:20:00,2026-07-02 14:55:00,2026-07-02,1782951600000,1782978900000,LOT_008,car,IN_OUT,COMPLETED,E_WALLET,45A-83700,MATCH,SVC_02,Hourly Parking,STAFF,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD550764,True,208488,123969,0,0,50000,0,5000,0,50000,0,27300000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 1,Lane IN 4,Gate Out 2,Lane OUT 6,MANUAL,AUTO,20260702,0715,20260702,1445,2026-07-02 07:20:00,2026-07-02 14:55:00,2026-06-19 15:01:32
7b12e742-a596-91cb-79d2-1a01dd082944,2026-07-02 06:07:00,2026-07-02 12:18:00,2026-07-02,1782947220000,1782969480000,LOT_023,eMotorbike,IN_OUT,COMPLETED,MONTHLY_PASS,91A-64106,MATCH,SVC_01,Monthly Parking,VIP,5c16d7f9-2da8-23e6-3010-4df7a3d2f7e4,CARD666509,False,234866,413274,50000,0,0,0,0,0,0,0,22260000,OU_01,Demo Org Unit,87d3c775-bac7-6f8f-3cc4-c6bebc5b4d61,d6d90092-9785-bee7-07a3-534cee14b66a,Gate In 2,Lane IN 1,Gate Out 2,Lane OUT 4,AUTO,AUTO,20260702,0600,20260702,1215,2026-07-02 06:07:00,2026-07-02 12:18:00,2026-06-19 15:01:32
